Node,OPs,Note
/model.0/act/Mul,3276800
/model.0/act/Sigmoid,104857600
/model.0/conv/Conv,91750400
/model.1/act/Mul,1638400
/model.1/act/Sigmoid,52428800
/model.1/conv/Conv,237568000
/model.10/Concat,102400
/model.10/Split,0
/model.10/cv1/act/Mul,204800
/model.10/cv1/act/Sigmoid,6553600
/model.10/cv1/conv/Conv,52633600
/model.10/cv2/act/Mul,204800
/model.10/cv2/act/Sigmoid,6553600
/model.10/cv2/conv/Conv,52633600
/model.10/m/m.0/Add,102400
/model.10/m/m.0/Add_1,102400
/model.10/m/m.0/attn/Add,102400
/model.10/m/m.0/attn/MatMul,21120000
/model.10/m/m.0/attn/MatMul_1,41062400
/model.10/m/m.0/attn/Mul,640000
/model.10/m/m.0/attn/Reshape,2
/model.10/m/m.0/attn/Reshape_1,2
/model.10/m/m.0/attn/Reshape_2,2
/model.10/m/m.0/attn/Softmax,23040000
/model.10/m/m.0/attn/Split,0
/model.10/m/m.0/attn/Transpose,0
/model.10/m/m.0/attn/Transpose_1,0
/model.10/m/m.0/attn/pe/conv/Conv,1024000
/model.10/m/m.0/attn/proj/conv/Conv,13209600
/model.10/m/m.0/attn/qkv/conv/Conv,26419200
/model.10/m/m.0/ffn/ffn.0/act/Mul,204800
/model.10/m/m.0/ffn/ffn.0/act/Sigmoid,6553600
/model.10/m/m.0/ffn/ffn.0/conv/Conv,26419200
/model.10/m/m.0/ffn/ffn.1/conv/Conv,26316800
/model.11/Resize,3276800
/model.12/Concat,819200
/model.13/Concat,204800
/model.13/Split,0
/model.13/cv1/act/Mul,409600
/model.13/cv1/act/Sigmoid,13107200
/model.13/cv1/conv/Conv,157696000
/model.13/cv2/act/Mul,409600
/model.13/cv2/act/Sigmoid,13107200
/model.13/cv2/conv/Conv,79052800
/model.13/m.0/Add,204800
/model.13/m.0/cv1/act/Mul,102400
/model.13/m.0/cv1/act/Sigmoid,3276800
/model.13/m.0/cv1/conv/Conv,59084800
/model.13/m.0/cv2/act/Mul,204800
/model.13/m.0/cv2/act/Sigmoid,6553600
/model.13/m.0/cv2/conv/Conv,59187200
/model.14/Resize,6553600
/model.15/Concat,1638400
/model.16/Concat,409600
/model.16/Split,0
/model.16/cv1/act/Mul,819200
/model.16/cv1/act/Sigmoid,26214400
/model.16/cv1/conv/Conv,210534400
/model.16/cv2/act/Mul,819200
/model.16/cv2/act/Sigmoid,26214400
/model.16/cv2/conv/Conv,79462400
/model.16/m.0/Add,409600
/model.16/m.0/cv1/act/Mul,204800
/model.16/m.0/cv1/act/Sigmoid,6553600
/model.16/m.0/cv1/conv/Conv,59187200
/model.16/m.0/cv2/act/Mul,409600
/model.16/m.0/cv2/act/Sigmoid,13107200
/model.16/m.0/cv2/conv/Conv,59392000
/model.17/act/Mul,204800
/model.17/act/Sigmoid,6553600
/model.17/conv/Conv,118169600
/model.18/Concat,204800
/model.19/Concat,204800
/model.19/Split,0
/model.19/cv1/act/Mul,409600
/model.19/cv1/act/Sigmoid,13107200
/model.19/cv1/conv/Conv,79052800
/model.19/cv2/act/Mul,409600
/model.19/cv2/act/Sigmoid,13107200
/model.19/cv2/conv/Conv,79052800
/model.19/m.0/Add,204800
/model.19/m.0/cv1/act/Mul,102400
/model.19/m.0/cv1/act/Sigmoid,3276800
/model.19/m.0/cv1/conv/Conv,59084800
/model.19/m.0/cv2/act/Mul,204800
/model.19/m.0/cv2/act/Sigmoid,6553600
/model.19/m.0/cv2/conv/Conv,59187200
/model.2/Concat,819200
/model.2/Split,0
/model.2/cv1/act/Mul,1638400
/model.2/cv1/act/Sigmoid,52428800
/model.2/cv1/conv/Conv,54067200
/model.2/cv2/act/Mul,3276800
/model.2/cv2/act/Sigmoid,104857600
/model.2/cv2/conv/Conv,160563200
/model.2/m.0/Add,819200
/model.2/m.0/cv1/act/Mul,409600
/model.2/m.0/cv1/act/Sigmoid,13107200
/model.2/m.0/cv1/conv/Conv,59392000
/model.2/m.0/cv2/act/Mul,819200
/model.2/m.0/cv2/act/Sigmoid,26214400
/model.2/m.0/cv2/conv/Conv,59801600
/model.20/act/Mul,102400
/model.20/act/Sigmoid,3276800
/model.20/conv/Conv,118067200
/model.21/Concat,102400
/model.22/Concat,102400
/model.22/Split,0
/model.22/cv1/act/Mul,204800
/model.22/cv1/act/Sigmoid,6553600
/model.22/cv1/conv/Conv,78848000
/model.22/cv2/act/Mul,204800
/model.22/cv2/act/Sigmoid,6553600
/model.22/cv2/conv/Conv,78848000
/model.22/m.0/Concat,51200
/model.22/m.0/cv1/act/Mul,51200
/model.22/m.0/cv1/act/Sigmoid,1638400
/model.22/m.0/cv1/conv/Conv,6604800
/model.22/m.0/cv2/act/Mul,51200
/model.22/m.0/cv2/act/Sigmoid,1638400
/model.22/m.0/cv2/conv/Conv,6604800
/model.22/m.0/cv3/act/Mul,102400
/model.22/m.0/cv3/act/Sigmoid,3276800
/model.22/m.0/cv3/conv/Conv,13209600
/model.22/m.0/m/m.0/Add,51200
/model.22/m.0/m/m.0/cv1/act/Mul,51200
/model.22/m.0/m/m.0/cv1/act/Sigmoid,1638400
/model.22/m.0/m/m.0/cv1/conv/Conv,29542400
/model.22/m.0/m/m.0/cv2/act/Mul,51200
/model.22/m.0/m/m.0/cv2/act/Sigmoid,1638400
/model.22/m.0/m/m.0/cv2/conv/Conv,29542400
/model.22/m.0/m/m.1/Add,51200
/model.22/m.0/m/m.1/cv1/act/Mul,51200
/model.22/m.0/m/m.1/cv1/act/Sigmoid,1638400
/model.22/m.0/m/m.1/cv1/conv/Conv,29542400
/model.22/m.0/m/m.1/cv2/act/Mul,51200
/model.22/m.0/m/m.1/cv2/act/Sigmoid,1638400
/model.22/m.0/m/m.1/cv2/conv/Conv,29542400
/model.23/Add_1,33600
/model.23/Add_2,33600
/model.23/Concat,819200
/model.23/Concat_1,1024000
/model.23/Concat_2,409600
/model.23/Concat_3,33600
/model.23/Concat_4,67200
/model.23/Div_1,134400
/model.23/Mul_2,67200
/model.23/Reshape,2
/model.23/Reshape_1,2
/model.23/Reshape_2,2
/model.23/Reshape_3,2
/model.23/Reshape_4,2
/model.23/Reshape_5,2
/model.23/Reshape_6,2
/model.23/Reshape_7,2
/model.23/Reshape_8,2
/model.23/Sigmoid,43008000
/model.23/Slice,33600
/model.23/Slice_1,33600
/model.23/Sub,33600
/model.23/Sub_1,33600
/model.23/cv2.0/cv2.0.0/act/Mul,819200
/model.23/cv2.0/cv2.0.0/act/Sigmoid,26214400
/model.23/cv2.0/cv2.0.0/conv/Conv,472678400
/model.23/cv2.0/cv2.0.1/act/Mul,819200
/model.23/cv2.0/cv2.0.1/act/Sigmoid,26214400
/model.23/cv2.0/cv2.0.1/conv/Conv,472678400
/model.23/cv2.0/cv2.0.2/Conv,53248000
/model.23/cv2.1/cv2.1.0/act/Mul,204800
/model.23/cv2.1/cv2.1.0/act/Sigmoid,6553600
/model.23/cv2.1/cv2.1.0/conv/Conv,236134400
/model.23/cv2.1/cv2.1.1/act/Mul,204800
/model.23/cv2.1/cv2.1.1/act/Sigmoid,6553600
/model.23/cv2.1/cv2.1.1/conv/Conv,118169600
/model.23/cv2.1/cv2.1.2/Conv,13312000
/model.23/cv2.2/cv2.2.0/act/Mul,51200
/model.23/cv2.2/cv2.2.0/act/Sigmoid,1638400
/model.23/cv2.2/cv2.2.0/conv/Conv,118016000
/model.23/cv2.2/cv2.2.1/act/Mul,51200
/model.23/cv2.2/cv2.2.1/act/Sigmoid,1638400
/model.23/cv2.2/cv2.2.1/conv/Conv,29542400
/model.23/cv2.2/cv2.2.2/Conv,3328000
/model.23/cv3.0/cv3.0.0/cv3.0.0.0/act/Mul,819200
/model.23/cv3.0/cv3.0.0/cv3.0.0.0/act/Sigmoid,26214400
/model.23/cv3.0/cv3.0.0/cv3.0.0.0/conv/Conv,8192000
/model.23/cv3.0/cv3.0.0/cv3.0.0.1/act/Mul,1024000
/model.23/cv3.0/cv3.0.0/cv3.0.0.1/act/Sigmoid,32768000
/model.23/cv3.0/cv3.0.0/cv3.0.0.1/conv/Conv,66560000
/model.23/cv3.0/cv3.0.1/cv3.0.1.0/act/Mul,1024000
/model.23/cv3.0/cv3.0.1/cv3.0.1.0/act/Sigmoid,32768000
/model.23/cv3.0/cv3.0.1/cv3.0.1.0/conv/Conv,10240000
/model.23/cv3.0/cv3.0.1/cv3.0.1.1/act/Mul,1024000
/model.23/cv3.0/cv3.0.1/cv3.0.1.1/act/Sigmoid,32768000
/model.23/cv3.0/cv3.0.1/cv3.0.1.1/conv/Conv,82944000
/model.23/cv3.0/cv3.0.2/Conv,82944000
/model.23/cv3.1/cv3.1.0/cv3.1.0.0/act/Mul,409600
/model.23/cv3.1/cv3.1.0/cv3.1.0.0/act/Sigmoid,13107200
/model.23/cv3.1/cv3.1.0/cv3.1.0.0/conv/Conv,4096000
/model.23/cv3.1/cv3.1.0/cv3.1.0.1/act/Mul,256000
/model.23/cv3.1/cv3.1.0/cv3.1.0.1/act/Sigmoid,8192000
/model.23/cv3.1/cv3.1.0/cv3.1.0.1/conv/Conv,33024000
/model.23/cv3.1/cv3.1.1/cv3.1.1.0/act/Mul,256000
/model.23/cv3.1/cv3.1.1/cv3.1.1.0/act/Sigmoid,8192000
/model.23/cv3.1/cv3.1.1/cv3.1.1.0/conv/Conv,2560000
/model.23/cv3.1/cv3.1.1/cv3.1.1.1/act/Mul,256000
/model.23/cv3.1/cv3.1.1/cv3.1.1.1/act/Sigmoid,8192000
/model.23/cv3.1/cv3.1.1/cv3.1.1.1/conv/Conv,20736000
/model.23/cv3.1/cv3.1.2/Conv,20736000
/model.23/cv3.2/cv3.2.0/cv3.2.0.0/act/Mul,204800
/model.23/cv3.2/cv3.2.0/cv3.2.0.0/act/Sigmoid,6553600
/model.23/cv3.2/cv3.2.0/cv3.2.0.0/conv/Conv,2048000
/model.23/cv3.2/cv3.2.0/cv3.2.0.1/act/Mul,64000
/model.23/cv3.2/cv3.2.0/cv3.2.0.1/act/Sigmoid,2048000
/model.23/cv3.2/cv3.2.0/cv3.2.0.1/conv/Conv,16448000
/model.23/cv3.2/cv3.2.1/cv3.2.1.0/act/Mul,64000
/model.23/cv3.2/cv3.2.1/cv3.2.1.0/act/Sigmoid,2048000
/model.23/cv3.2/cv3.2.1/cv3.2.1.0/conv/Conv,640000
/model.23/cv3.2/cv3.2.1/cv3.2.1.1/act/Mul,64000
/model.23/cv3.2/cv3.2.1/cv3.2.1.1/act/Sigmoid,2048000
/model.23/cv3.2/cv3.2.1/cv3.2.1.1/conv/Conv,5184000
/model.23/cv3.2/cv3.2.2/Conv,5184000
/model.23/cv4.0/cv4.0.0/act/Mul,409600
/model.23/cv4.0/cv4.0.0/act/Sigmoid,13107200
/model.23/cv4.0/cv4.0.0/conv/Conv,236339200
/model.23/cv4.0/cv4.0.1/act/Mul,409600
/model.23/cv4.0/cv4.0.1/act/Sigmoid,13107200
/model.23/cv4.0/cv4.0.1/conv/Conv,118374400
/model.23/cv4.0/cv4.0.2/Conv,13516800
/model.23/cv4.1/cv4.1.0/act/Mul,102400
/model.23/cv4.1/cv4.1.0/act/Sigmoid,3276800
/model.23/cv4.1/cv4.1.0/conv/Conv,118067200
/model.23/cv4.1/cv4.1.1/act/Mul,102400
/model.23/cv4.1/cv4.1.1/act/Sigmoid,3276800
/model.23/cv4.1/cv4.1.1/conv/Conv,29593600
/model.23/cv4.1/cv4.1.2/Conv,3379200
/model.23/cv4.2/cv4.2.0/act/Mul,25600
/model.23/cv4.2/cv4.2.0/act/Sigmoid,819200
/model.23/cv4.2/cv4.2.0/conv/Conv,59008000
/model.23/cv4.2/cv4.2.1/act/Mul,25600
/model.23/cv4.2/cv4.2.1/act/Sigmoid,819200
/model.23/cv4.2/cv4.2.1/conv/Conv,7398400
/model.23/cv4.2/cv4.2.2/Conv,844800
/model.23/dfl/Reshape,2
/model.23/dfl/Reshape_1,2
/model.23/dfl/Softmax,38707200
/model.23/dfl/Transpose,0
/model.23/dfl/conv/Conv,1142400
/model.23/proto/cv1/act/Mul,819200
/model.23/proto/cv1/act/Sigmoid,26214400
/model.23/proto/cv1/conv/Conv,472678400
/model.23/proto/cv2/act/Mul,3276800
/model.23/proto/cv2/act/Sigmoid,104857600
/model.23/proto/cv2/conv/Conv,1890713600
/model.23/proto/cv3/act/Mul,1638400
/model.23/proto/cv3/act/Sigmoid,52428800
/model.23/proto/cv3/conv/Conv,106496000
/model.23/proto/upsample/ConvTranspose,842137600
/model.3/act/Mul,819200
/model.3/act/Sigmoid,26214400
/model.3/conv/Conv,472678400
/model.4/Concat,409600
/model.4/Split,0
/model.4/cv1/act/Mul,819200
/model.4/cv1/act/Sigmoid,26214400
/model.4/cv1/conv/Conv,53248000
/model.4/cv2/act/Mul,1638400
/model.4/cv2/act/Sigmoid,52428800
/model.4/cv2/conv/Conv,158924800
/model.4/m.0/Add,409600
/model.4/m.0/cv1/act/Mul,204800
/model.4/m.0/cv1/act/Sigmoid,6553600
/model.4/m.0/cv1/conv/Conv,59187200
/model.4/m.0/cv2/act/Mul,409600
/model.4/m.0/cv2/act/Sigmoid,13107200
/model.4/m.0/cv2/conv/Conv,59392000
/model.5/act/Mul,409600
/model.5/act/Sigmoid,13107200
/model.5/conv/Conv,472268800
/model.6/Concat,204800
/model.6/Split,0
/model.6/cv1/act/Mul,409600
/model.6/cv1/act/Sigmoid,13107200
/model.6/cv1/conv/Conv,52838400
/model.6/cv2/act/Mul,409600
/model.6/cv2/act/Sigmoid,13107200
/model.6/cv2/conv/Conv,79052800
/model.6/m.0/Concat,102400
/model.6/m.0/cv1/act/Mul,102400
/model.6/m.0/cv1/act/Sigmoid,3276800
/model.6/m.0/cv1/conv/Conv,6656000
/model.6/m.0/cv2/act/Mul,102400
/model.6/m.0/cv2/act/Sigmoid,3276800
/model.6/m.0/cv2/conv/Conv,6656000
/model.6/m.0/cv3/act/Mul,204800
/model.6/m.0/cv3/act/Sigmoid,6553600
/model.6/m.0/cv3/conv/Conv,13312000
/model.6/m.0/m/m.0/Add,102400
/model.6/m.0/m/m.0/cv1/act/Mul,102400
/model.6/m.0/m/m.0/cv1/act/Sigmoid,3276800
/model.6/m.0/m/m.0/cv1/conv/Conv,29593600
/model.6/m.0/m/m.0/cv2/act/Mul,102400
/model.6/m.0/m/m.0/cv2/act/Sigmoid,3276800
/model.6/m.0/m/m.0/cv2/conv/Conv,29593600
/model.6/m.0/m/m.1/Add,102400
/model.6/m.0/m/m.1/cv1/act/Mul,102400
/model.6/m.0/m/m.1/cv1/act/Sigmoid,3276800
/model.6/m.0/m/m.1/cv1/conv/Conv,29593600
/model.6/m.0/m/m.1/cv2/act/Mul,102400
/model.6/m.0/m/m.1/cv2/act/Sigmoid,3276800
/model.6/m.0/m/m.1/cv2/conv/Conv,29593600
/model.7/act/Mul,204800
/model.7/act/Sigmoid,6553600
/model.7/conv/Conv,236134400
/model.8/Concat,102400
/model.8/Split,0
/model.8/cv1/act/Mul,204800
/model.8/cv1/act/Sigmoid,6553600
/model.8/cv1/conv/Conv,52633600
/model.8/cv2/act/Mul,204800
/model.8/cv2/act/Sigmoid,6553600
/model.8/cv2/conv/Conv,78848000
/model.8/m.0/Concat,51200
/model.8/m.0/cv1/act/Mul,51200
/model.8/m.0/cv1/act/Sigmoid,1638400
/model.8/m.0/cv1/conv/Conv,6604800
/model.8/m.0/cv2/act/Mul,51200
/model.8/m.0/cv2/act/Sigmoid,1638400
/model.8/m.0/cv2/conv/Conv,6604800
/model.8/m.0/cv3/act/Mul,102400
/model.8/m.0/cv3/act/Sigmoid,3276800
/model.8/m.0/cv3/conv/Conv,13209600
/model.8/m.0/m/m.0/Add,51200
/model.8/m.0/m/m.0/cv1/act/Mul,51200
/model.8/m.0/m/m.0/cv1/act/Sigmoid,1638400
/model.8/m.0/m/m.0/cv1/conv/Conv,29542400
/model.8/m.0/m/m.0/cv2/act/Mul,51200
/model.8/m.0/m/m.0/cv2/act/Sigmoid,1638400
/model.8/m.0/m/m.0/cv2/conv/Conv,29542400
/model.8/m.0/m/m.1/Add,51200
/model.8/m.0/m/m.1/cv1/act/Mul,51200
/model.8/m.0/m/m.1/cv1/act/Sigmoid,1638400
/model.8/m.0/m/m.1/cv1/conv/Conv,29542400
/model.8/m.0/m/m.1/cv2/act/Mul,51200
/model.8/m.0/m/m.1/cv2/act/Sigmoid,1638400
/model.8/m.0/m/m.1/cv2/conv/Conv,29542400
/model.9/Concat,102400
/model.9/cv1/act/Mul,102400
/model.9/cv1/act/Sigmoid,3276800
/model.9/cv1/conv/Conv,26316800
/model.9/cv2/act/Mul,204800
/model.9/cv2/act/Sigmoid,6553600
/model.9/cv2/conv/Conv,105062400
/model.9/m/MaxPool,2560000
/model.9/m_1/MaxPool,2560000
/model.9/m_2/MaxPool,2560000
